2, 20592, Note_off_c, 0, 74, 64
2, 20640, Note_on_c, 0, 74, 80
2, 20856, Note_off_c, 0, 74, 64
2, 20880, Note_on_c, 0, 79, 80
2, 21096, Note_off_c, 0, 79, 64
2, 21120, Note_on_c, 0, 79, 80
2, 21336, Note_off_c, 0, 79, 64
2, 21360, Note_on_c, 0, 76, 80
2, 21576, Note_off_c, 0, 76, 64
2, 21600, Note_on_c, 0, 76, 80
2, 21816, Note_off_c, 0, 76, 64
2, 21840, Note_on_c, 0, 74, 80
2, 22056, Note_off_c, 0, 74, 64
2, 22080, Note_on_c, 0, 76, 80
2, 22944, Note_off_c, 0, 76, 64
2, 23040, Note_on_c, 0, 72, 80
2, 23256, Note_off_c, 0, 72, 64
2, 23280, Note_on_c, 0, 72, 80
2, 23496, Note_off_c, 0, 72, 64
2, 23520, Note_on_c, 0, 72, 80
2, 23736, Note_off_c, 0, 72, 64
2, 23760, Note_on_c, 0, 69, 80
2, 23976, Note_off_c, 0, 69, 64
2, 24000, Note_on_c, 0, 67, 80
2, 24432, Note_off_c, 0, 67, 64
2, 24480, Note_on_c, 0, 79, 80
2, 24912, Note_off_c, 0, 79, 64
2, 24960, Note_on_c, 0, 76, 80
2, 25176, Note_off_c, 0, 76, 64
2, 25200, Note_on_c, 0, 74, 80
2, 25416, Note_off_c, 0, 74, 64
2, 25440, Note_on_c, 0, 76, 80
2, 25656, Note_off_c, 0, 76, 64
2, 25680, Note_on_c, 0, 74, 80
2, 25896, Note_off_c, 0, 74, 64
2, 25920, Note_on_c, 0, 72, 80
2, 26784, Note_off_c, 0, 72, 64
2, 26880, Note_on_c, 0, 74, 80
2, 27096, Note_off_c, 0, 74, 64
2, 27120, Note_on_c, 0, 74, 80
2, 27576, Note_off_c, 0, 74, 64
2, 27600, Note_on_c, 0, 72, 80
2, 27816, Note_off_c, 0, 72, 64
2, 27840, Note_on_c, 0, 74, 80
2, 28056, Note_off_c, 0, 74, 64
2, 28080, Note_on_c, 0, 74, 80
2, 28296, Note_off_c, 0, 74, 64
2, 28320, Note_on_c, 0, 69, 80
2, 28536, Note_off_c, 0, 69, 64
2, 28560, Note_on_c, 0, 76, 80
2, 28776, Note_off_c, 0, 76, 64
2, 28800, Note_on_c, 0, 74, 80
2, 29016, Note_off_c, 0, 74, 64
2, 29040, Note_on_c, 0, 72, 80
2, 29256, Note_off_c, 0, 72, 64
2, 29280, Note_on_c, 0, 69, 80
2, 29496, Note_off_c, 0, 69, 64
2, 29520, Note_on_c, 0, 74, 80
2, 29736, Note_off_c, 0, 74, 64
2, 29760, Note_on_c, 0, 72, 80
2, 29976, Note_off_c, 0, 72, 64
2, 30000, Note_on_c, 0, 81, 80
2, 30108, Note_off_c, 0, 81, 64
2, 30120, Note_on_c, 0, 79, 80
2, 30228, Note_off_c, 0, 79, 64
2, 30240, Note_on_c, 0, 76, 80
2, 30456, Note_off_c, 0, 76, 64
2, 30480, Note_on_c, 0, 74, 80
2, 30696, Note_off_c, 0, 74, 64
2, 30720, Note_on_c, 0, 72, 80
2, 30936, Note_off_c, 0, 72, 64
2, 30960, Note_on_c, 0, 72, 80
2, 31416, Note_off_c, 0, 72, 64
2, 31440, Note_on_c, 0, 69, 80
2, 31656, Note_off_c, 0, 69, 64
2, 31680, Note_on_c, 0, 67, 80
2, 32112, Note_off_c, 0, 67, 64
2, 32160, Note_on_c, 0, 69, 80
2, 32592, Note_off_c, 0, 69, 64
2, 32640, Note_on_c, 0, 72, 80
2, 32856, Note_off_c, 0, 72, 64
2, 32880, Note_on_c, 0, 72, 80
2, 33336, Note_off_c, 0, 72, 64
2, 33360, Note_on_c, 0, 74, 80
2, 33576, Note_off_c, 0, 74, 64
2, 33600, Note_on_c, 0, 76, 80
2, 34464, Note_off_c, 0, 76, 64
2, 34560, Note_on_c, 0, 74, 80
2, 34776, Note_off_c, 0, 74, 64
2, 34800, Note_on_c, 0, 74, 80
2, 35256, Note_off_c, 0, 74, 64
2, 35280, Note_on_c, 0, 72, 80
2, 35496, Note_off_c, 0, 72, 64
2, 35520, Note_on_c, 0, 74, 80
2, 35952, Note_off_c, 0, 74, 64
2, 36000, Note_on_c, 0, 74, 80
2, 36216, Note_off_c, 0, 74, 64
2, 36240, Note_on_c, 0, 79, 80
2, 36456, Note_off_c, 0, 79, 64
2, 36480, Note_on_c, 0, 79, 80
2, 36696, Note_off_c, 0, 79, 64
2, 36720, Note_on_c, 0, 76, 80
2, 36936, Note_off_c, 0, 76, 64
2, 36960, Note_on_c, 0, 76, 80
2, 37176, Note_off_c, 0, 76, 64
2, 37200, Note_on_c, 0, 74, 80
2, 37416, Note_off_c, 0, 74, 64
2, 37440, Note_on_c, 0, 76, 80
2, 38304, Note_off_c, 0, 76, 64
2, 38400, Note_on_c, 0, 72, 80
2, 38616, Note_off_c, 0, 72, 64
2, 38640, Note_on_c, 0, 72, 80
2, 38856, Note_off_c, 0, 72, 64
2, 38880, Note_on_c, 0, 72, 80
2, 39096, Note_off_c, 0, 72, 64
2, 39120, Note_on_c, 0, 69, 80
2, 39336, Note_off_c, 0, 69, 64
2, 39360, Note_on_c, 0, 67, 80
2, 39792, Note_off_c, 0, 67, 64
2, 39840, Note_on_c, 0, 79, 80
2, 40272, Note_off_c, 0, 79, 64
2, 40320, Note_on_c, 0, 76, 80
2, 40536, Note_off_c, 0, 76, 64
2, 40560, Note_on_c, 0, 74, 80
2, 40776, Note_off_c, 0, 74, 64
2, 40800, Note_on_c, 0, 76, 80
2, 41016, Note_off_c, 0, 76, 64
2, 41040, Note_on_c, 0, 74, 80
2, 41256, Note_off_c, 0, 74, 64
2, 41280, Note_on_c, 0, 72, 80
2, 42144, Note_off_c, 0, 72, 64
2, 42240, Note_on_c, 0, 74, 80
2, 42456, Note_off_c, 0, 74, 64
2, 42480, Note_on_c, 0, 74, 80
2, 42936, Note_off_c, 0, 74, 64
2, 42960, Note_on_c, 0, 72, 80
2, 43176, Note_off_c, 0, 72, 64
2, 43200, Note_on_c, 0, 74, 80
2, 43416, Note_off_c, 0, 74, 64
2, 43440, Note_on_c, 0, 74, 80
2, 43656, Note_off_c, 0, 74, 64
2, 43680, Note_on_c, 0, 69, 80
2, 43896, Note_off_c, 0, 69, 64
2, 43920, Note_on_c, 0, 76, 80
2, 44136, Note_off_c, 0, 76, 64
2, 44160, Note_on_c, 0, 74, 80
2, 44376, Note_off_c, 0, 74, 64
2, 44400, Note_on_c, 0, 72, 80
2, 44616, Note_off_c, 0, 72, 64
2, 44640, Note_on_c, 0, 69, 80
2, 44856, Note_off_c, 0, 69, 64
2, 44880, Note_on_c, 0, 74, 80
2, 45096, Note_off_c, 0, 74, 64
2, 45120, Note_on_c, 0, 72, 80
2, 45336, Note_off_c, 0, 72, 64
2, 45360, Note_on_c, 0, 81, 80
2, 45468, Note_off_c, 0, 81, 64
2, 45480, Note_on_c, 0, 79, 80
2, 45588, Note_off_c, 0, 79, 64
2, 45600, Note_on_c, 0, 76, 80
2, 45816, Note_off_c, 0, 76, 64
2, 45840, Note_on_c, 0, 74, 80
2, 46056, Note_off_c, 0, 74, 64
2, 46080, Note_on_c, 0, 76, 80
2, 46296, Note_off_c, 0, 76, 64
2, 46320, Note_on_c, 0, 79, 80
2, 46776, Note_off_c, 0, 79, 64
2, 46800, Note_on_c, 0, 79, 80
2, 47016, Note_off_c, 0, 79, 64
2, 47040, Note_on_c, 0, 79, 80
2, 47472, Note_off_c, 0, 79, 64
2, 47520, Note_on_c, 0, 79, 80
2, 47952, Note_off_c, 0, 79, 64
2, 48000, Note_on_c, 0, 81, 80
2, 48216, Note_off_c, 0, 81, 64
2, 48240, Note_on_c, 0, 79, 80
2, 48456, Note_off_c, 0, 79, 64
2, 48480, Note_on_c, 0, 76, 80
2, 48696, Note_off_c, 0, 76, 64
2, 48720, Note_on_c, 0, 74, 80
2, 48936, Note_off_c, 0, 74, 64
2, 48960, Note_on_c, 0, 72, 80
2, 49824, Note_off_c, 0, 72, 64
2, 49920, Note_on_c, 0, 81, 80
2, 50136, Note_off_c, 0, 81, 64
2, 50160, Note_on_c, 0, 84, 80
2, 50376, Note_off_c, 0, 84, 64
2, 50400, Note_on_c, 0, 81, 80
2, 50616, Note_off_c, 0, 81, 64
2, 50640, Note_on_c, 0, 79, 80
2, 50856, Note_off_c, 0, 79, 64
2, 50880, Note_on_c, 0, 76, 80
2, 51096, Note_off_c, 0, 76, 64
2, 51120, Note_on_c, 0, 74, 80
2, 51336, Note_off_c, 0, 74, 64
2, 51360, Note_on_c, 0, 72, 80
2, 51576, Note_off_c, 0, 72, 64
2, 51600, Note_on_c, 0, 69, 80
2, 51816, Note_off_c, 0, 69, 64
2, 51840, Note_on_c, 0, 74, 80
2, 52272, Note_off_c, 0, 74, 64
2, 52320, Note_on_c, 0, 74, 80
2, 52536, Note_off_c, 0, 74, 64
2, 52560, Note_on_c, 0, 76, 80
2, 52776, Note_off_c, 0, 76, 64
2, 52800, Note_on_c, 0, 76, 80
2, 53016, Note_off_c, 0, 76, 64
2, 53040, Note_on_c, 0, 74, 80
2, 53712, Note_off_c, 0, 74, 64
2, 53760, Note_on_c, 0, 76, 80
2, 53976, Note_off_c, 0, 76, 64
2, 54000, Note_on_c, 0, 79, 80
2, 54456, Note_off_c, 0, 79, 64
2, 54480, Note_on_c, 0, 79, 80
2, 54696, Note_off_c, 0, 79, 64
2, 54720, Note_on_c, 0, 79, 80
2, 55152, Note_off_c, 0, 79, 64
2, 55200, Note_on_c, 0, 79, 80
2, 55632, Note_off_c, 0, 79, 64
2, 55680, Note_on_c, 0, 81, 80
2, 55896, Note_off_c, 0, 81, 64
2, 55920, Note_on_c, 0, 79, 80
2, 56136, Note_off_c, 0, 79, 64
2, 56160, Note_on_c, 0, 76, 80
2, 56376, Note_off_c, 0, 76, 64
2, 56400, Note_on_c, 0, 74, 80
2, 56616, Note_off_c, 0, 74, 64
2, 56640, Note_on_c, 0, 72, 80
2, 57504, Note_off_c, 0, 72, 64
2, 57600, Note_on_c, 0, 69, 80
2, 57816, Note_off_c, 0, 69, 64
2, 57840, Note_on_c, 0, 72, 80
2, 58056, Note_off_c, 0, 72, 64
2, 58080, Note_on_c, 0, 69, 80
2, 58296, Note_off_c, 0, 69, 64
2, 58320, Note_on_c, 0, 67, 80
2, 58536, Note_off_c, 0, 67, 64
2, 58560, Note_on_c, 0, 74, 80
2, 58992, Note_off_c, 0, 74, 64
2, 59040, Note_on_c, 0, 76, 80
2, 59472, Note_off_c, 0, 76, 64
2, 59520, Note_on_c, 0, 72, 80
2, 59736, Note_off_c, 0, 72, 64
2, 59760, Note_on_c, 0, 88, 80
2, 59868, Note_off_c, 0, 88, 64
2, 59880, Note_on_c, 0, 86, 80
2, 59988, Note_off_c, 0, 86, 64
2, 60000, Note_on_c, 0, 84, 80
2, 60216, Note_off_c, 0, 84, 64
2, 60240, Note_on_c, 0, 81, 80
2, 60456, Note_off_c, 0, 81, 64
2, 60480, Note_on_c, 0, 84, 80
2, 61344, Note_off_c, 0, 84, 64
2, 61440, Note_on_c, 0, 72, 80
2, 62136, Note_off_c, 0, 72, 64
2, 62160, Note_on_c, 0, 79, 80
2, 62376, Note_off_c, 0, 79, 64
2, 62400, Note_on_c, 0, 72, 80
2, 62616, Note_off_c, 0, 72, 64
2, 62640, Note_on_c, 0, 79, 80
2, 62856, Note_off_c, 0, 79, 64
2, 62880, Note_on_c, 0, 72, 80
2, 63096, Note_off_c, 0, 72, 64
2, 63120, Note_on_c, 0, 74, 80
2, 63336, Note_off_c, 0, 74, 64
2, 63360, Note_on_c, 0, 76, 80
2, 65088, Note_off_c, 0, 76, 64
2, 65280, Note_on_c, 0, 72, 80
2, 65976, Note_off_c, 0, 72, 64
2, 66000, Note_on_c, 0, 79, 80
2, 66216, Note_off_c, 0, 79, 64
2, 66240, Note_on_c, 0, 72, 80
2, 66456, Note_off_c, 0, 72, 64
2, 66480, Note_on_c, 0, 79, 80
2, 66696, Note_off_c, 0, 79, 64
2, 66720, Note_on_c, 0, 72, 80
2, 66936, Note_off_c, 0, 72, 64
2, 66960, Note_on_c, 0, 74, 80
2, 67176, Note_off_c, 0, 74, 64
2, 67200, Note_on_c, 0, 74, 80
2, 68928, Note_off_c, 0, 74, 64
2, 69120, Note_on_c, 0, 72, 80
2, 69816, Note_off_c, 0, 72, 64
2, 69840, Note_on_c, 0, 79, 80
2, 70056, Note_off_c, 0, 79, 64
2, 70080, Note_on_c, 0, 72, 80
2, 70296, Note_off_c, 0, 72, 64
2, 70320, Note_on_c, 0, 79, 80
2, 70536, Note_off_c, 0, 79, 64
2, 70560, Note_on_c, 0, 74, 80
2, 70776, Note_off_c, 0, 74, 64
2, 70800, Note_on_c, 0, 72, 80
2, 71016, Note_off_c, 0, 72, 64
2, 71040, Note_on_c, 0, 69, 80
2, 72216, Note_off_c, 0, 69, 64
2, 72240, Note_on_c, 0, 67, 80
2, 72456, Note_off_c, 0, 67, 64
2, 72480, Note_on_c, 0, 72, 80
2, 72696, Note_off_c, 0, 72, 64
2, 72720, Note_on_c, 0, 74, 80
2, 72936, Note_off_c, 0, 74, 64
2, 72960, Note_on_c, 0, 72, 80
2, 73656, Note_off_c, 0, 72, 64
2, 73680, Note_on_c, 0, 79, 80
2, 73896, Note_off_c, 0, 79, 64
2, 73920, Note_on_c, 0, 72, 80
2, 74136, Note_off_c, 0, 72, 64
2, 74160, Note_on_c, 0, 79, 80
2, 74376, Note_off_c, 0, 79, 64
2, 74400, Note_on_c, 0, 72, 80
2, 74616, Note_off_c, 0, 72, 64
2, 74640, Note_on_c, 0, 69, 80
2, 74856, Note_off_c, 0, 69, 64
2, 74880, Note_on_c, 0, 72, 80
2, 76056, Note_off_c, 0, 72, 64
2, 76080, Note_on_c, 0, 81, 80
2, 76188, Note_off_c, 0, 81, 64
2, 76200, Note_on_c, 0, 79, 80
2, 76308, Note_off_c, 0, 79, 64
2, 76320, Note_on_c, 0, 76, 80
2, 76536, Note_off_c, 0, 76, 64
2, 76560, Note_on_c, 0, 74, 80
2, 76776, Note_off_c, 0, 74, 64
2, 76800, Note_on_c, 0, 72, 80
2, 77016, Note_off_c, 0, 72, 64
2, 77040, Note_on_c, 0, 72, 80
2, 77496, Note_off_c, 0, 72, 64
2, 77520, Note_on_c, 0, 69, 80
2, 77736, Note_off_c, 0, 69, 64
2, 77760, Note_on_c, 0, 67, 80
2, 78192, Note_off_c, 0, 67, 64
2, 78240, Note_on_c, 0, 69, 80
2, 78672, Note_off_c, 0, 69, 64
2, 78720, Note_on_c, 0, 72, 80
2, 78936, Note_off_c, 0, 72, 64
2, 78960, Note_on_c, 0, 72, 80
2, 79416, Note_off_c, 0, 72, 64
2, 79440, Note_on_c, 0, 74, 80
2, 79656, Note_off_c, 0, 74, 64
2, 79680, Note_on_c, 0, 76, 80
2, 80544, Note_off_c, 0, 76, 64
2, 80640, Note_on_c, 0, 74, 80
2, 80856, Note_off_c, 0, 74, 64
2, 80880, Note_on_c, 0, 74, 80
2, 81336, Note_off_c, 0, 74, 64
2, 81360, Note_on_c, 0, 72, 80
2, 81576, Note_off_c, 0, 72, 64
2, 81600, Note_on_c, 0, 74, 80
2, 82032, Note_off_c, 0, 74, 64
2, 82080, Note_on_c, 0, 74, 80
2, 82296, Note_off_c, 0, 74, 64
2, 82320, Note_on_c, 0, 79, 80
2, 82536, Note_off_c, 0, 79, 64
2, 82560, Note_on_c, 0, 79, 80
2, 82776, Note_off_c, 0, 79, 64
2, 82800, Note_on_c, 0, 76, 80
2, 83016, Note_off_c, 0, 76, 64
2, 83040, Note_on_c, 0, 76, 80
2, 83256, Note_off_c, 0, 76, 64
2, 83280, Note_on_c, 0, 74, 80
2, 83496, Note_off_c, 0, 74, 64
2, 83520, Note_on_c, 0, 76, 80
2, 84384, Note_off_c, 0, 76, 64
2, 84480, Note_on_c, 0, 72, 80
2, 84696, Note_off_c, 0, 72, 64
2, 84720, Note_on_c, 0, 72, 80
2, 84936, Note_off_c, 0, 72, 64
2, 84960, Note_on_c, 0, 72, 80
2, 85176, Note_off_c, 0, 72, 64
2, 85200, Note_on_c, 0, 69, 80
2, 85416, Note_off_c, 0, 69, 64
2, 85440, Note_on_c, 0, 67, 80
2, 85872, Note_off_c, 0, 67, 64
2, 85920, Note_on_c, 0, 79, 80
2, 86352, Note_off_c, 0, 79, 64
2, 86400, Note_on_c, 0, 76, 80
2, 86616, Note_off_c, 0, 76, 64
2, 86640, Note_on_c, 0, 74, 80
2, 86856, Note_off_c, 0, 74, 64
2, 86880, Note_on_c, 0, 76, 80
2, 87096, Note_off_c, 0, 76, 64
2, 87120, Note_on_c, 0, 74, 80
2, 87336, Note_off_c, 0, 74, 64
2, 87360, Note_on_c, 0, 72, 80
2, 88224, Note_off_c, 0, 72, 64
2, 88320, Note_on_c, 0, 74, 80
2, 88536, Note_off_c, 0, 74, 64
2, 88560, Note_on_c, 0, 74, 80
2, 89016, Note_off_c, 0, 74, 64
2, 89040, Note_on_c, 0, 72, 80
2, 89256, Note_off_c, 0, 72, 64
2, 89280, Note_on_c, 0, 74, 80
2, 89496, Note_off_c, 0, 74, 64
2, 89520, Note_on_c, 0, 74, 80
2, 89736, Note_off_c, 0, 74, 64
2, 89760, Note_on_c, 0, 69, 80
2, 89976, Note_off_c, 0, 69, 64
2, 90000, Note_on_c, 0, 76, 80
2, 90216, Note_off_c, 0, 76, 64
2, 90240, Note_on_c, 0, 74, 80
2, 90456, Note_off_c, 0, 74, 64
2, 90480, Note_on_c, 0, 72, 80
2, 90696, Note_off_c, 0, 72, 64
2, 90720, Note_on_c, 0, 69, 80
2, 90936, Note_off_c, 0, 69, 64
2, 90960, Note_on_c, 0, 74, 80
2, 91176, Note_off_c, 0, 74, 64
2, 91200, Note_on_c, 0, 72, 80
2, 91416, Note_off_c, 0, 72, 64
2, 91440, Note_on_c, 0, 81, 80
2, 91548, Note_off_c, 0, 81, 64
2, 91560, Note_on_c, 0, 79, 80
2, 91668, Note_off_c, 0, 79, 64
2, 91680, Note_on_c, 0, 76, 80
2, 91896, Note_off_c, 0, 76, 64
2, 91920, Note_on_c, 0, 74, 80
2, 92136, Note_off_c, 0, 74, 64
2, 92160, Note_on_c, 0, 76, 80
2, 92376, Note_off_c, 0, 76, 64
2, 92400, Note_on_c, 0, 79, 80
2, 92856, Note_off_c, 0, 79, 64
2, 92880, Note_on_c, 0, 79, 80
2, 93096, Note_off_c, 0, 79, 64
2, 93120, Note_on_c, 0, 79, 80
2, 93552, Note_off_c, 0, 79, 64
2, 93600, Note_on_c, 0, 79, 80
2, 94032, Note_off_c, 0, 79, 64
2, 94080, Note_on_c, 0, 81, 80
2, 94296, Note_off_c, 0, 81, 64
2, 94320, Note_on_c, 0, 79, 80
2, 94536, Note_off_c, 0, 79, 64
2, 94560, Note_on_c, 0, 76, 80
2, 94776, Note_off_c, 0, 76, 64
2, 94800, Note_on_c, 0, 74, 80
2, 95016, Note_off_c, 0, 74, 64
2, 95040, Note_on_c, 0, 72, 80
2, 95904, Note_off_c, 0, 72, 64
2, 96000, Note_on_c, 0, 81, 80
2, 96216, Note_off_c, 0, 81, 64
2, 96240, Note_on_c, 0, 84, 80
2, 96456, Note_off_c, 0, 84, 64
2, 96480, Note_on_c, 0, 81, 80
2, 96696, Note_off_c, 0, 81, 64
2, 96720, Note_on_c, 0, 79, 80
2, 96936, Note_off_c, 0, 79, 64
2, 96960, Note_on_c, 0, 76, 80
2, 97176, Note_off_c, 0, 76, 64
2, 97200, Note_on_c, 0, 74, 80
2, 97416, Note_off_c, 0, 74, 64
2, 97440, Note_on_c, 0, 72, 80
2, 97656, Note_off_c, 0, 72, 64
2, 97680, Note_on_c, 0, 69, 80
2, 97896, Note_off_c, 0, 69, 64
2, 97920, Note_on_c, 0, 74, 80
2, 98352, Note_off_c, 0, 74, 64
2, 98400, Note_on_c, 0, 74, 80
2, 98616, Note_off_c, 0, 74, 64
2, 98640, Note_on_c, 0, 76, 80
2, 98856, Note_off_c, 0, 76, 64
2, 98880, Note_on_c, 0, 76, 80
2, 99096, Note_off_c, 0, 76, 64
2, 99120, Note_on_c, 0, 74, 80
2, 99792, Note_off_c, 0, 74, 64
2, 99840, Note_on_c, 0, 76, 80
2, 100056, Note_off_c, 0, 76, 64
2, 100080, Note_on_c, 0, 79, 80
2, 100536, Note_off_c, 0, 79, 64
2, 100560, Note_on_c, 0, 79, 80
2, 100776, Note_off_c, 0, 79, 64
2, 100800, Note_on_c, 0, 79, 80
2, 101232, Note_off_c, 0, 79, 64
2, 101280, Note_on_c, 0, 79, 80
2, 101712, Note_off_c, 0, 79, 64
2, 101760, Note_on_c, 0, 81, 80
2, 101976, Note_off_c, 0, 81, 64
2, 102000, Note_on_c, 0, 79, 80
2, 102216, Note_off_c, 0, 79, 64
2, 102240, Note_on_c, 0, 76, 80
2, 102456, Note_off_c, 0, 76, 64
2, 102480, Note_on_c, 0, 74, 80
2, 102696, Note_off_c, 0, 74, 64
2, 102720, Note_on_c, 0, 72, 80
2, 103584, Note_off_c, 0, 72, 64
2, 103680, Note_on_c, 0, 69, 80
2, 103896, Note_off_c, 0, 69, 64
2, 103920, Note_on_c, 0, 72, 80
2, 104136, Note_off_c, 0, 72, 64
2, 104160, Note_on_c, 0, 69, 80
2, 104376, Note_off_c, 0, 69, 64
2, 104400, Note_on_c, 0, 67, 80
2, 104616, Note_off_c, 0, 67, 64
2, 104640, Note_on_c, 0, 74, 80
2, 105072, Note_off_c, 0, 74, 64
2, 105120, Note_on_c, 0, 76, 80
2, 105552, Note_off_c, 0, 76, 64
2, 105600, Note_on_c, 0, 72, 80
2, 105816, Note_off_c, 0, 72, 64
2, 105840, Note_on_c, 0, 88, 80
2, 105948, Note_off_c, 0, 88, 64
2, 105960, Note_on_c, 0, 86, 80
2, 106068, Note_off_c, 0, 86, 64
2, 106080, Note_on_c, 0, 84, 80
2, 106296, Note_off_c, 0, 84, 64
2, 106320, Note_on_c, 0, 81, 80
2, 106536, Note_off_c, 0, 81, 64
2, 106560, Note_on_c, 0, 84, 80
2, 107424, Note_off_c, 0, 84, 64
2, 107520, Note_on_c, 0, 72, 80
2, 107736, Note_off_c, 0, 72, 64
2, 107760, Note_on_c, 0, 72, 80
2, 108216, Note_off_c, 0, 72, 64
2, 108240, Note_on_c, 0, 69, 80
2, 108456, Note_off_c, 0, 69, 64
2, 108480, Note_on_c, 0, 72, 80
2, 108696, Note_off_c, 0, 72, 64
2, 108720, Note_on_c, 0, 72, 80
2, 109176, Note_off_c, 0, 72, 64
2, 109200, Note_on_c, 0, 69, 80
2, 109416, Note_off_c, 0, 69, 64
2, 109440, Note_on_c, 0, 72, 80
2, 109656, Note_off_c, 0, 72, 64
2, 109680, Note_on_c, 0, 69, 80
2, 109896, Note_off_c, 0, 69, 64
